id,url,accession_number,region_general_made,region_specific_made,technique,shape,attribution,painter_group,painter_subgroup,earliest_date,latest_date,date_range,authority,height_cm,provenance,comments
201795,http://www.beazley.ox.ac.uk/record/71D13ECE-2A3B-475F-89F8-AF880AD615DA,"Vienna, Kunsthistorisches Museum 3723  Vienna, Osterreichisches Museum 1091",greece_central,athens,red-figure,amphora_neck,near kleophrades p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
201804,http://www.beazley.ox.ac.uk/record/E90B25E2-06C2-468B-ACA8-32ED7258AF55,"Paris, Musee du Louvre F271",greece-central,athens,black-figure,amphora_neck,recalls kleophrades p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
201809,http://www.beazley.ox.ac.uk/record/D7C46CDB-2678-43D2-86FB-53DDFCD48207,"Berlin, Antikensammlung F2160  Berlin, Schloss Charlottenburg F2160",greece_central,athens,red-figure,amphora_a,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
201810,http://www.beazley.ox.ac.uk/record/B4A917BB-C7E8-44DC-B75B-79A662533473,"Paris, Musee du Louvre CA2981",greece_central,athens,red-figure,amphora_a,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
201811,http://www.beazley.ox.ac.uk/record/4E058FB0-D883-491A-B182-DD1CF9E71B6A,"New York (NY), Metropolitan Museum 56.171.38 ",greece_central,athens,red-figure,amphora_c,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, nola",NA
201816,http://www.beazley.ox.ac.uk/record/AC2C59AF-3272-4E9B-A215-D8F5190F0D80,"Wurzburg, Universitat, Martin von Wagner Mus. L500",greece-central,athens,red-figure,amphora_panathenaic,berlin p,NA,NA,-525,-475,50,,NA,"italy, etruria, vulci",NA
201817,http://www.beazley.ox.ac.uk/record/5887B4ED-9A19-4AAE-B62C-08A6A4AC7221,"Munich, Antikensammlungen J52  Munich, Antikensammlungen 2311",greece-central,athens,red-figure,amphora_panathenaic,berlin p,NA,NA,-525,-475,50,,NA,"italy, etruria, vulci",NA
201819,http://www.beazley.ox.ac.uk/record/F0380ED9-C988-44A3-BB87-8CEB0ED0A438,"Munich, Antikensammlungen 2313  Munich, Antikensammlungen J9",greece-central,athens,red-figure,amphora_panathenaic,berlin p,NA,NA,-525,-475,50,,NA,"italy, etruria, vulci",NA
201820,http://www.beazley.ox.ac.uk/record/816DB52C-2724-4ED9-9EBB-8F3399B2624D,"Munich, Antikensammlungen J54  Munich, Antikensammlungen 2312",greece-central,athens,red-figure,amphora_panathenaic,berlin p,NA,NA,-525,-475,50,,NA,"italy, etruria, vulci",NA
201822,http://www.beazley.ox.ac.uk/record/6E14ACA7-B9C8-4E54-ABC4-CBE9F36FE0B1,"Florence, Museo Archeologico Etrusco 3989",greece_central,athens,red-figure,amphora_panathenaic,berlin p,NA,NA,-525,-475,50,BAPD,,NA,NA
201823,http://www.beazley.ox.ac.uk/record/9A4E5B15-1809-41D4-A99D-176F3E1221F0,"Philadelphia (PA), University of Pennsylvania 31.36.11 ",greece-central,athens,red-figure,amphora_panathenaic,berlin p,NA,NA,-525,-475,50,,NA,"italy, etruria, vulci",NA
201827,http://www.beazley.ox.ac.uk/record/38C6B22D-C85F-482F-9D1B-7BA8D042EE6B,"Leiden, Rijksmuseum van Oudheden PC87  Leiden, Rijksmuseum van Oudheden XVIIIH34",greece-central,athens,red-figure,amphora_panathenaic,berlin p,NA,NA,-525,-475,50,,NA,"italy, etruria, vulci",NA
201828,http://www.beazley.ox.ac.uk/record/ADB0C7D7-500D-4AD2-8557-E58B1E694CBA,"Oxford, Ashmolean Museum 1930.169",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
201829,http://www.beazley.ox.ac.uk/record/AD88A223-4995-4049-BEEF-3AB929526F71,"London, British Museum E266 ",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, etruria, vulci",NA
201830,http://www.beazley.ox.ac.uk/record/A3BC0734-4E58-45C3-B2FB-0AF405D7E08B,"Munich, Antikensammlungen J8  Munich, Antikensammlungen 2319",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, etruria, vulci",NA
201832,http://www.beazley.ox.ac.uk/record/26993F59-900A-41EF-89DA-3948A1905BA9,"London, British Museum E268",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, etruria, vulci",NA
201833,http://www.beazley.ox.ac.uk/record/F0552A76-D9D3-4FBD-B759-F6998CAC81F1,"Leiden, Rijksmuseum van Oudheden PC74",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
201835,http://www.beazley.ox.ac.uk/record/6D1DF61F-8C94-419E-8C60-80A8745FE310,"London, British Museum E269",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, nola",NA
201836,http://www.beazley.ox.ac.uk/record/C870FE5D-94E8-400F-85EB-B70129BB5474,"London, British Museum E267 ",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, etruria, vulci",NA
201837,http://www.beazley.ox.ac.uk/record/4ED85C17-E136-49F6-9492-A4CD0BEED84F,"Malibu (CA), The J. Paul Getty Museum S80.AE.327  Berlin, Prinz Albrecht 911  Berlin, market  Basel, market, Munzen und Medaillen A.G.  Greenwich (CT), Bareiss 15  Malibu (CA), The J. Paul Getty Museum 86.AE.187",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,NA,NA
201838,http://www.beazley.ox.ac.uk/record/E9BB956D-3011-4C49-8D3C-B4E6D8B00C43,"Munich, Antikensammlungen 2318  Munich, Antikensammlungen J5",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, etruria, vulci",NA
201839,http://www.beazley.ox.ac.uk/record/22D3AC4E-7756-408F-9BA7-700BB9845319,"Paris, Musee du Louvre G198",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
201842,http://www.beazley.ox.ac.uk/record/02DDBDF4-77C4-4EA5-894A-FCD7839253BB,"Cambridge, Fitzwilliam Museum 30.5  Cambridge, Fitzwilliam Museum GR5.1930",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,NA,NA
201854,http://www.beazley.ox.ac.uk/record/BA211156-AF66-4AB7-8286-ABCBF750D00E,"Madrid, Museo Arqueologico Nacional L184  Madrid, Museo Arqueologico Nacional 11114",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,NA,NA
201855,http://www.beazley.ox.ac.uk/record/5F4F00FD-1660-4883-BA73-E8C7AA356660,"Baltimore (MD), Walters Art Gallery 48.57 ",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,NA,NA
201858,http://www.beazley.ox.ac.uk/record/A1BA7A1D-19B4-4052-89D8-6FF67CBE0649,"Capua, Museo Campano 217 ",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, capua",NA
201859,http://www.beazley.ox.ac.uk/record/D7A36279-CF7A-4A24-A520-5A1D177DE573,"Cambridge (MA), Harvard Univ., Arthur M. Sackler Mus 1927.150  Cambridge (MA), Harvard Univ., Arthur M. Sackler Mus 1643.95",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,NA,NA
201860,http://www.beazley.ox.ac.uk/record/887FEBC5-88BF-4EE4-913B-1287C6C33D46,"Madrid, Museo Arqueologico Nacional 11118  Madrid, Museo Arqueologico Nacional L185",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, nola",NA
201871,http://www.beazley.ox.ac.uk/record/773A860B-320B-4BCB-B06D-D2FEDE33FC40,"Paris, Musee du Louvre G201",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, nola",NA
201872,http://www.beazley.ox.ac.uk/record/48F28DB4-3C42-4AA7-A0B8-7F287DC71D35,"Mannheim, Reiss-Museum 11  Mannheim, Reiss-Museum G11",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, capua",NA
201874,http://www.beazley.ox.ac.uk/record/1904F30C-4F15-4266-965E-6D5E5B04BFEF,"Naples, Museo Archeologico Nazionale M1328  Naples, Museo Archeologico Nazionale 81517  Naples, Museo Archeologico Nazionale H3192",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, nola",NA
201877,http://www.beazley.ox.ac.uk/record/508BCF6B-CD1C-4B4B-8321-D19102D50FC6,"Dresden, Staatl. Kunstsammlungen, Albertinum 289",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
201878,http://www.beazley.ox.ac.uk/record/0C9FCB39-ABD9-496B-BAE8-46DD1D5F26CE,"New York (NY), Metropolitan Museum 07.286.69 ",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, capua",NA
201879,http://www.beazley.ox.ac.uk/record/9900C5EF-5AFD-4B17-9343-BABD64FE870C,"New Haven (CT), Yale University 1913.133  Munich, Arndt",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,NA,NA
201880,http://www.beazley.ox.ac.uk/record/32964B4C-1F9E-4BE0-9748-AF9362CD37B2,"Naples, Museo Archeologico Nazionale M1359  Naples, Museo Archeologico Nazionale 81548  Naples, Museo Archeologico Nazionale H3150",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-525,-475,50,BAPD,,"italy, nola",NA
201881,http://www.beazley.ox.ac.uk/record/8C8379F3-8D84-4FF1-B837-7D176356DAD6,"Karlsruhe, Badisches Landesmuseum B95  Karlsruhe, Badisches Landesmuseum 203",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,NA,"italy, nola",NA
201883,http://www.beazley.ox.ac.uk/record/C328DA53-4219-47F3-B92B-8261A799B642,"Los Angeles (CA), County Museum A5933.50.33  Tarporley, Brooks  Los Angeles (CA), Private  Los Angeles (CA), County Museum 50.8.27",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,NA,NA,NA
201887,http://www.beazley.ox.ac.uk/record/620522CA-162D-4102-834B-58B12902A1F6,"Hannover, Kestner Museum 1984.26  Leipzig, Giesecke  Zurich, private, Prof. Mikro Ros",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,NA,NA
201888,http://www.beazley.ox.ac.uk/record/EE7DF7CD-E38B-4DF9-89C6-A819F5901970,"New York (NY), Metropolitan Museum 41.162.17  New York (NY), Gallatin",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,NA,NA
201892,http://www.beazley.ox.ac.uk/record/1F4CB6C1-CD42-41E8-8F38-0E3B8E90E2A6,"London, British Museum E310",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,"sicily, gela",NA
201893,http://www.beazley.ox.ac.uk/record/6CB1FCDF-7A75-42C5-BCBC-9E8060A7E874,"Zurich, University 17  Zurich, Eidgenossische Technische Hochschule 17  Zurich, Eidgenossische Technische Hochschule 418",greece-central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,,NA,"italy, nola",NA
201894,http://www.beazley.ox.ac.uk/record/0427735B-6F43-4303-9A8A-918DC558ABC6,"Rome, Romagnoli",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,NA,"sicily, gela",NA
201895,http://www.beazley.ox.ac.uk/record/ED91E83B-5219-48F8-9201-66E4AB94A1AA,"London, British Museum E313",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,"italy, nola",NA
201901,http://www.beazley.ox.ac.uk/record/C9FEF877-C8A4-4320-AC3F-73F6F007D06E,"Naples, Museo Archeologico Nazionale M1329  Naples, Museo Archeologico Nazionale 81518  Naples, Museo Archeologico Nazionale H3214",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,NA,NA
201903,http://www.beazley.ox.ac.uk/record/5D47534C-A412-494E-B9F7-9B1CAD533841,"Rome, Mus. Naz. Etrusco di Villa Giulia 50736 ",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,"italy, etruria, cerveteri",NA
201906,http://www.beazley.ox.ac.uk/record/1378A45A-1980-49CD-8484-833C2C046A11,"Basel, Antikenmuseum und Sammlung Ludwig BS1906.297",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,NA,"italy, capua",NA
201908,http://www.beazley.ox.ac.uk/record/97CEA0B6-D675-485C-95EA-A40084EC1631,"Oxford, Ashmolean Museum V274  Oxford, Ashmolean Museum 1890.30  Oxford, Ashmolean Museum 274",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,NA,"sicily, gela",NA
201909,http://www.beazley.ox.ac.uk/record/0530B74F-0DDB-4459-BDC7-347B39833598,"Vienna, Kunsthistorisches Museum 741",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,NA,NA
201910,http://www.beazley.ox.ac.uk/record/F59FE2E1-DF1B-4625-B734-54CA7E54C9C1,"Havana, Museo Nacional de Bellas Artes 160  Tynemouth, Wilfred Hall  Havana, Lagunillas",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,,NA,NA
201918,http://www.beazley.ox.ac.uk/record/C69B2E10-739A-4593-A182-159971BFF776,"Florence, Museo Archeologico Etrusco 3985  Hague, Scheurleer  Florence, Museo Archeologico Etrusco 19B5  Florence, Museo Archeologico Etrusco 13B5",greece_central,athens,red-figure,pelike,berlin p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
201919,http://www.beazley.ox.ac.uk/record/4E135FBD-7784-4CB2-81DA-7F17BD31B2FB,"Rome, Mus. Naz. Etrusco di Villa Giulia 50755 ",greece_central,athens,red-figure,pelike,berlin p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
201920,http://www.beazley.ox.ac.uk/record/4DE821DC-1015-4E82-A692-FAB5BE8F46EC,"Madrid, Museo Arqueologico Nacional 11200 ",greece_central,athens,red-figure,pelike,berlin p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
201921,http://www.beazley.ox.ac.uk/record/00916C2F-D527-40E0-B73B-C6CD25B3BC69,"Vienna, Kunsthistorisches Museum 3726  Vienna, Osterreichisches Museum 334  Vienna, Kunsthistorisches Museum 334",greece_central,athens,red-figure,pelike,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, cerveteri",NA
201922,http://www.beazley.ox.ac.uk/record/EB623173-1D6A-431E-A870-BA3FFAD8DB3C,"Ferrara, Museo Nazionale di Spina 1234  Ferrara, Museo Nazionale di Spina T867A",greece_central,athens,red-figure,pelike,berlin p,NA,NA,-525,-475,50,BAPD,NA,"italy, spina",NA
201944,http://www.beazley.ox.ac.uk/record/6E0A5F17-104F-40E6-AC49-95221852B168,"Copenhagen, National Museum 13809  Philadelphia (PA), Market",greece_central,athens,black-figure,amphora_neck,n p,NA,NA,-550,-500,50,BAPD,,NA,NA
201945,http://www.beazley.ox.ac.uk/record/65D53D4C-AE0A-410B-B826-10FFBEF2A5F0,"Cleveland (OH), Museum of Art 1974.10  Rome, Market  Switzerland, Private  Cleveland (OH), Museum of Art 74.10",greece_central,athens,black-figure,amphora_neck_nikosthenic,n p,NA,NA,-550,-500,50,NA,NA,NA,NA
201947,http://www.beazley.ox.ac.uk/record/69847FDB-159F-4FA2-B1A8-6273B3B6B747,"Kassel, Staatliche Museen Kassel, Antikensammlung ALG13  Aachen, Dr.P. Ludwig  Luzern, Market, Ars Antiqua",greece_central,athens,black-figure,amphora_neck_nikosthenic,n p,NA,NA,-550,-500,50,NA,NA,NA,NA
201948,http://www.beazley.ox.ac.uk/record/D0C087F1-7B54-4FC3-BF01-B7C3E6B5EF3A,"Hannover, Kestner Museum 1961.23",greece_central,athens,black-figure,amphora_neck_nikosthenic,n p,NA,NA,-550,-500,50,NA,NA,NA,NA
201983,http://www.beazley.ox.ac.uk/record/4CA94326-591A-40DD-9465-DFEC10C81D92,"Aberdeen, University 695  Aberdeen, University 64118",greece_central,athens,red-figure,hydria,berlin p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
202000,http://www.beazley.ox.ac.uk/record/38BCED3D-3E31-4114-82BF-69BBD3C9EC97,"Copenhagen, National Museum 149  Copenhagen, National Museum CHRVIII810",greece_central,athens,red-figure,pelike,kleophrades p,NA,NA,-500,-450,50,BAPD,NA,NA,NA
202049,http://www.beazley.ox.ac.uk/record/DF7CB1A5-40AB-4FEB-A90B-13B8B5CA3472,"London, British Museum E160 ",greece_central,athens,red-figure,hydria,nikoxenos p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
202054,http://www.beazley.ox.ac.uk/record/FEC1AAF5-11D0-41F0-B250-1F21EEA95613,"London, British Museum E279",greece_central,athens,red-figure,amphora_neck,eucharides p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
202055,http://www.beazley.ox.ac.uk/record/F8411646-64BC-4EE1-A64B-282C4D8B862D,"Zurich, private ",greece-central,athens,red-figure,amphora_panathenaic,nikoxenos p,NA,NA,-525,-475,50,,NA,NA,NA
202056,http://www.beazley.ox.ac.uk/record/26547593-49A4-4069-87C3-E4B47B89AE2C,"Paris, Musee du Louvre G60",greece-central,athens,red-figure,amphora_panathenaic,nikoxenos p,NA,NA,-525,-475,50,,NA,NA,NA
202064,http://www.beazley.ox.ac.uk/record/9CFE20C8-6DB9-4DB3-9852-6ACDBCCFF27C,"University (MS), University of Mississippi, University Museums 1977.3.115  St. Petersburg, Private",greece-central,athens,red-figure,amphora_panathenaic,nikoxenos p,NA,NA,-525,-475,50,,NA,"italy, capua",NA
202075,http://www.beazley.ox.ac.uk/record/84CBC85D-9DBF-4708-B63E-370728FC10D4,"Athens, National Museum CC1080  Athens, National Museum 1425",greece_central,athens,red-figure,pelike,akin to nikoxenos p,NA,NA,-525,-475,50,BAPD,NA,aegina,NA
202086,http://www.beazley.ox.ac.uk/record/027EECF6-18F1-4FE7-BAFF-F02D477845FA,"Munich, Antikensammlungen 2306  Munich, Antikensammlungen J406",greece_central,athens,red-figure,amphora_a,"munich 2306, p of",NA,NA,-525,-475,50,BAPD,,"italy, etruria, vulci",NA
202095,http://www.beazley.ox.ac.uk/record/E8893993-2F9F-4DD7-A95E-0D4B4038D520,"Munich, Antikensammlungen J405  Munich, Antikensammlungen 2304",greece_central,athens,red-figure,amphora_a,nikoxenos p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
202096,http://www.beazley.ox.ac.uk/record/22223168-A7D4-4460-8312-8BB94D95E6AD,"Paestum, Museo Archeologico Nazionale ",greece_central,athens,red-figure,amphora_a,nikoxenos p,NA,NA,-525,-475,50,BAPD,,"italy, paestum",NA
202097,http://www.beazley.ox.ac.uk/record/98D6DC93-58DA-477F-B06F-2222035523A8,"Paris, Musee du Louvre G46",greece_central,athens,red-figure,amphora_a,nikoxenos p,NA,NA,-525,-475,50,BAPD,,NA,NA
202098,http://www.beazley.ox.ac.uk/record/DAAACED8-CEE1-42C5-8637-66C286B9EC01,"New York (NY), Metropolitan Museum 06.1021.99",greece_central,athens,red-figure,amphora_b,nikoxenos p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
202101,http://www.beazley.ox.ac.uk/record/3E49A308-EC81-4844-8331-CA2E07B4140D,"Amsterdam, Allard Pierson Museum 1313  Hague, Scheurleer",greece_central,athens,red-figure,pelike,nikoxenos p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
202117,http://www.beazley.ox.ac.uk/record/E47C5ECD-5694-4125-9D1C-588DCCE37F20,"London, British Museum E311 ",greece_central,athens,red-figure,amphora_neck,"london e 311, p of",NA,NA,-500,-450,50,BAPD,,"italy, nola",NA
202127,http://www.beazley.ox.ac.uk/record/FA550CCE-A306-40E2-8FF8-0A5244705793,"London, British Museum E287 ",greece_central,athens,red-figure,amphora_panathenaic,manner of berlin p,NA,NA,-500,-450,50,BAPD,NA,"italy, nola",NA
202129,http://www.beazley.ox.ac.uk/record/69DA1C54-B9F5-4A70-A262-50041B084B0C,"Capua, Museo Campano 214 ",greece-central,athens,red-figure,amphora_neck,manner of berlin p,NA,NA,-500,-450,50,,NA,"italy, capua",NA
202132,http://www.beazley.ox.ac.uk/record/13F701CB-9B7D-423B-80AF-3D1D0F18A42C,"Palermo, Mus. Arch. Regionale V746 ",greece_central,athens,red-figure,amphora_neck,manner of berlin p,NA,NA,-500,-450,50,BAPD,,NA,NA
202141,http://www.beazley.ox.ac.uk/record/C3FFDC6B-3732-45B1-BE75-B13281ABD55B,"Brussels, Musees Royaux R296",greece_central,athens,red-figure,amphora_neck,compare euphronios,NA,NA,-525,-475,50,BAPD,,"italy, etruria, vulci",NA
202173,http://www.beazley.ox.ac.uk/record/3725240F-0A81-4069-916F-8355907DE16A,"University (MS), University of Mississippi, University Museums 1977.3.114  Baltimore (MD), Robinson",greece_central,athens,red-figure,pelike,myson,NA,NA,-500,-450,50,BAPD,NA,athens (?),NA
202175,http://www.beazley.ox.ac.uk/record/3AE11CA9-99C4-41FC-97E7-C5DC5AF731B4,"Syracuse, Museo Arch. Regionale Paolo Orsi 20065 ",greece_central,athens,red-figure,pelike,myson,NA,NA,-500,-450,50,BAPD,NA,"sicily, gela",NA
202176,http://www.beazley.ox.ac.uk/record/C3CBE7EB-7DF8-47A7-AF47-9BE11F464EEF,"Paris, Musee du Louvre G197",greece_central,athens,red-figure,amphora_a,myson,NA,NA,-500,-450,50,BAPD,,"italy, etruria, vulci",NA
202191,http://www.beazley.ox.ac.uk/record/ACCA42CD-C556-42DE-834A-19367644FA3A,"Birmingham, City Museum and Art Gallery 1616.85 ",greece_central,athens,red-figure,amphora_neck,"floral nolans, group of the",NA,NA,-500,-450,50,BAPD,,NA,NA
202196,http://www.beazley.ox.ac.uk/record/BFED770F-1969-4E85-9A2C-1C7091D9664B,"Vienna, Kunsthistorisches Museum 847 ",greece_central,athens,red-figure,amphora_neck,"floral nolans, group of the",NA,NA,-500,-450,50,BAPD,NA,NA,NA
202199,http://www.beazley.ox.ac.uk/record/E6AA1646-A584-484C-838A-89A35C958A49,"Vienna, Kunsthistorisches Museum 848 ",greece_central,athens,red-figure,amphora_neck,"floral nolans, group of the",NA,NA,-500,-450,50,BAPD,,NA,NA
202206,http://www.beazley.ox.ac.uk/record/E1AB929C-D8D0-4934-9C9D-23C72BEE7F73,"Providence (RI), Rhode Island School of Design 24.509 ",greece_central,athens,red-figure,amphora_neck,"floral nolans, group of the",NA,NA,-500,-450,50,BAPD,,NA,NA
202221,http://www.beazley.ox.ac.uk/record/4D727507-732F-4479-8664-BA86A58312D0,"London, British Museum E278  London, British Museum 1836.0224.9",greece_central,athens,red-figure,amphora_neck,eucharides p,NA,NA,-500,-450,50,BAPD,,"italy, etruria, vulci",NA
202222,http://www.beazley.ox.ac.uk/record/7B2933ED-05A0-4C4B-81B0-A2DA3B6DB4AC,"Munich, Antikensammlungen 2317  Munich, Antikensammlungen J2",greece_central,athens,red-figure,amphora_neck,eucharides p,NA,NA,-500,-450,50,BAPD,,"italy, etruria, vulci",NA
202224,http://www.beazley.ox.ac.uk/record/2D2BFDA8-7728-4B9E-94EB-7DD982D7C4B6,"Brussels, Musees Royaux A721",greece_central,athens,red-figure,amphora_neck,eucharides p,NA,NA,-500,-450,50,BAPD,,NA,NA
